account,normal_fprofit,normal_fpprofit,normal_fsize,abnormal_fprofit,abnormal_fpprofit,abnormal_fsize,bad_fprofit,bad_fpprofit,bad_fsize,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,normal_bprofit,normal_bpprofit,normal_bsize,abnormal_bprofit,abnormal_bpprofit,abnormal_bsize,bad_bprofit,bad_bpprofit,bad_bsize,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize
a16193,0.0,0.0,0,549478260000.0,549478260000.0,3,447500000000.0,447500000000.0,5,996978260000.0,996978260000.0,8,1334270000000.0,1334270000000.0,9,0.0,0.0,0,0.0,0.0,0,4966326757572318.0,4966326757572318.0,10,4966326757572318.0,4966326757572318.0,10,245756592930000.0,245756592930000.0,13
a22827,27460234500000.0,27460234500000.0,25,0.0,0.0,0,0.0,0.0,0,27460234500000.0,27460234500000.0,25,15201625000000.0,15201625000000.0,25,10259970000000.0,10259970000000.0,25,0.0,0.0,0,0.0,0.0,0,10259970000000.0,10259970000000.0,25,5.499998136006147e+17,5.499998136006147e+17,25
a21827,124158600000.0,124158600000.0,6,0.0,0.0,0,0.0,0.0,0,206931000000.0,206931000000.0,10,111188599500.0,111188599500.0,13,571953712671.5955,571953712671.5955,4,5004217978585.386,5004217978585.386,8,0.0,0.0,0,9530089562210.338,9530089562210.338,20,460855900000.0,460855900000.0,21
a05757,1081306081799457.0,1081306081799457.0,9,0.0,0.0,0,0.0,0.0,0,1092486115499457.0,1092486115499457.0,15,363921501000000.0,363921501000000.0,15,319197520000000.0,319197520000000.0,4,112600000000000.0,112600000000000.0,4,0.0,0.0,0,434392074327881.44,434392074327881.44,12,293276629800000.0,293276629800000.0,12
a30117,569559120000.0,569559120000.0,2,0.0,0.0,0,0.0,0.0,0,569559120000.0,569559120000.0,2,64005740000.0,64005740000.0,6,537072870000.0,537072870000.0,9,0.0,0.0,0,0.0,0.0,0,537072870000.0,537072870000.0,9,7073171880000.0,7073171880000.0,10
a24081,70995590000000.0,70995590000000.0,3,0.0,0.0,0,0.0,0.0,0,70995590000000.0,70995590000000.0,3,5315692298945.17,5315692298945.17,7,76537043563664.9,76537043563664.9,15,0.0,0.0,0,0.0,0.0,0,76537043563664.9,76537043563664.9,15,356336642999403.8,356336642999403.8,17
a06679,9995590000000.0,9995590000000.0,1,136635770000000.0,136635770000000.0,3,0.0,0.0,0,149579950000000.0,149579950000000.0,5,121488297410000.0,121488297410000.0,8,456441269533813.25,456441269533813.25,3,77389832392799.84,77389832392799.84,6,0.0,0.0,0,633818501926613.1,633818501926613.1,10,114694708400000.0,114694708400000.0,12
a07063,2508035919208.9966,2508035919208.9966,15,0.0,0.0,0,0.0,0.0,0,2508035919208.9966,2508035919208.9966,15,25761650500000.0,25761650500000.0,17,6519702946139.331,6519702946139.331,10,0.0,0.0,0,0.0,0.0,0,6519702946139.331,6519702946139.331,10,9575210200000.0,9575210200000.0,13
a04043,119989920000000.0,119989920000000.0,2,0.0,0.0,0,0.0,0.0,0,119989920000000.0,119989920000000.0,2,127735847360741.38,127735847360741.38,6,1.0681890861467624e+16,1.0681890861467624e+16,14,56792272785599.68,56792272785599.68,2,0.0,0.0,0,1.0940722829653226e+16,1.0940722829653226e+16,20,432539000000000.0,432539000000000.0,20
a09300,0.0,0.0,0,1526585000000.0,1526585000000.0,5,0.0,0.0,0,1526585000000.0,1526585000000.0,5,8894623010527.654,8894623010527.654,5,319965249800000.0,319965249800000.0,10,5674539294121.84,5674539294121.84,5,0.0,0.0,0,325639789094121.8,325639789094121.8,15,40840716652638.27,40840716652638.27,17
a07699,0.0,0.0,0,17140590000000.0,17140590000000.0,1,0.0,0.0,0,17140590000000.0,17140590000000.0,1,152568089180000.0,152568089180000.0,5,9907571070399872.0,9907571070399872.0,9,270432379999958.0,270432379999958.0,4,0.0,0.0,0,1.0216182610399832e+16,1.0216182610399832e+16,14,1111769457800000.0,1111769457800000.0,15
a20313,20864194341918.0,20864194341918.0,15,0.0,0.0,0,422423000000.0,422423000000.0,10,21286617341918.0,21286617341918.0,25,226163930381308.72,226163930381308.72,25,0.0,0.0,0,466830965975.55,466830965975.55,1,0.0,0.0,0,2439009065975.55,2439009065975.55,2,6584479700000.0,6584479700000.0,6
a14683,1802176802999095.2,1802176802999095.2,15,0.0,0.0,0,0.0,0.0,0,1820810192499095.2,1820810192499095.2,25,711783018250000.0,711783018250000.0,25,274620666000000.0,274620666000000.0,4,19483549320000.0,19483549320000.0,1,0.0,0.0,0,294104215320000.0,294104215320000.0,6,161730379650000.0,161730379650000.0,9
a23703,85942670000000.0,85942670000000.0,5,0.0,0.0,0,0.0,0.0,0,85942670000000.0,85942670000000.0,5,1527399967000000.0,1527399967000000.0,9,1121616318865101.8,1121616318865101.8,14,374529200000000.1,374529200000000.1,6,0.0,0.0,0,2521424669085020.5,2521424669085020.5,24,7188009349999999.0,7188009349999999.0,24
a04923,694177882299694.0,694177882299694.0,12,6325220858599764.0,6325220858599764.0,7,39975430000000.0,39975430000000.0,1,7355561443998845.0,7355561443998845.0,25,38704740681353.12,38704740681353.12,25,1300584320000.0,1300584320000.0,6,0.0,0.0,0,0.0,0.0,0,1620371955961.2517,1620371955961.2517,10,9384700194297.014,9384700194297.014,13
a30128,0.0,0.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,37557565249506.11,37557565249506.11,8,23816964670000.0,23816964670000.0,11,97612515280000.0,97612515280000.0,6,0.0,0.0,0,333547238860000.0,333547238860000.0,24,115604867600000.0,115604867600000.0,22
a19642,18755604000000.0,18755604000000.0,2,0.0,0.0,0,35506181200000.0,35506181200000.0,2,104787254000000.0,104787254000000.0,10,9641345800000.0,9641345800000.0,13,0.0,0.0,0,53356957000000.0,53356957000000.0,8,0.0,0.0,0,53453573384135.52,53453573384135.52,10,13467999991540.0,13467999991540.0,10
a10832,414064836500000.0,414064836500000.0,25,0.0,0.0,0,0.0,0.0,0,414064836500000.0,414064836500000.0,25,297798126000000.0,297798126000000.0,25,178113805803380.84,178113805803380.84,9,0.0,0.0,0,0.0,0.0,0,252500991355716.62,252500991355716.62,15,284157967074093.94,284157967074093.94,17
a09480,1448590115247145.5,1448590115247145.5,25,0.0,0.0,0,0.0,0.0,0,1448590115247145.5,1448590115247145.5,25,58203482500000.0,58203482500000.0,25,534030000000.0,534030000000.0,1,0.0,0.0,0,0.0,0.0,0,534030000000.0,534030000000.0,1,3385509500000.0,3385509500000.0,5
a11149,0.0,0.0,0,6054982990000000.0,6054982990000000.0,4,0.0,0.0,0,6054982990000000.0,6054982990000000.0,4,129849000000000.0,129849000000000.0,8,0.0,0.0,0,239806400774400.0,239806400774400.0,8,0.0,0.0,0,239806400774400.0,239806400774400.0,8,1.211296157e+16,1.211296157e+16,9
a07554,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,199096434000000.0,199096434000000.0,9,1.95761482581e+16,1.95761482581e+16,13,656836639700000.0,656836639700000.0,6,0.0,0.0,0,2.02342265755991e+16,2.02342265755991e+16,20,278901074000000.0,278901074000000.0,21
a28823,133805481000000.0,133805481000000.0,9,47179205400000.0,47179205400000.0,3,0.0,0.0,0,223808162340000.0,223808162340000.0,15,187671318750000.0,187671318750000.0,17,181617322600000.0,181617322600000.0,2,0.0,0.0,0,0.0,0.0,0,181617322600000.0,181617322600000.0,2,19911275958369.312,19911275958369.312,6
a00481,0.0,0.0,14,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,0.0,0.0,9,0.0,0.0,12,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,892755000000.0,892755000000.0,6
a08990,0.0,0.0,0,327645400000000.0,327645400000000.0,4,0.0,0.0,0,327645400000000.0,327645400000000.0,4,525840260000000.0,525840260000000.0,7,456441269533813.25,456441269533813.25,3,2157838804992800.0,2157838804992800.0,11,0.0,0.0,0,2797327300596613.0,2797327300596613.0,16,1003284573098478.4,1003284573098478.4,17
a28685,0.0,0.0,0,3997480000000.0,3997480000000.0,8,157419570000000.0,157419570000000.0,30,161417050000000.0,161417050000000.0,38,11994960000000.0,11994960000000.0,4,0.0,0.0,0,0.0,0.0,4,34888660000000.0,34888660000000.0,6,34888660000000.0,34888660000000.0,10,19999160000000.0,19999160000000.0,1
a17622,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,0.0,0.0,6,1664256200000.0,1664256200000.0,8,5804762850000.0,5804762850000.0,9,13181038800000.0,13181038800000.0,3,0.0,0.0,5,20308620600000.0,20308620600000.0,20,6542997600000.0,6542997600000.0,18
a05420,18559600000000.0,18559600000000.0,16,0.0,0.0,0,0.0,0.0,0,869296960000000.0,869296960000000.0,20,101908980334674.8,101908980334674.8,21,14825266043430.186,14825266043430.186,2,9249520400000.0,9249520400000.0,1,0.0,0.0,0,48918982443430.19,48918982443430.19,5,46364621620000.0,46364621620000.0,9
a27504,50164661424657.53,50164661424657.53,12,0.0,0.0,0,0.0,0.0,0,50164661424657.53,50164661424657.53,12,45622325280000.0,45622325280000.0,12,12422340000000.0,12422340000000.0,12,0.0,0.0,0,0.0,0.0,0,12422340000000.0,12422340000000.0,12,68794622136986.3,68794622136986.3,11
a21821,0.0,0.0,0,980470000000.0,980470000000.0,1,199916439000000.0,199916439000000.0,5,200896909000000.0,200896909000000.0,6,46348800000000.0,46348800000000.0,7,0.0,0.0,0,0.0,0.0,0,24789451400000.0,24789451400000.0,8,24789451400000.0,24789451400000.0,8,64348076300000.0,64348076300000.0,11
a05890,1802176802999095.2,1802176802999095.2,15,0.0,0.0,0,0.0,0.0,0,1820810192499095.2,1820810192499095.2,25,393130340257997.3,393130340257997.3,25,1369323808601439.8,1369323808601439.8,9,85188409178399.52,85188409178399.52,3,0.0,0.0,0,1754474417779839.2,1754474417779839.2,15,263817300500000.0,263817300500000.0,17
a11110,127695030900000.0,127695030900000.0,3,0.0,0.0,0,0.0,0.0,0,127695030900000.0,127695030900000.0,3,154353630000000.0,154353630000000.0,5,25491269000000.0,25491269000000.0,25,0.0,0.0,0,0.0,0.0,0,25491269000000.0,25491269000000.0,25,299858065000000.0,299858065000000.0,25
a01891,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,123635464854344.2,123635464854344.2,25,2106054720953.2043,2106054720953.2043,2,171321390418368.25,171321390418368.25,2,0.0,0.0,0,174042272338925.0,174042272338925.0,5,8497649938209.025,8497649938209.025,9
a13875,90486600000.0,90486600000.0,6,322362000000.0,322362000000.0,4,0.0,0.0,0,412848600000.0,412848600000.0,10,438271200180.0,438271200180.0,13,646840287000.0,646840287000.0,15,739829760000.0,739829760000.0,10,0.0,0.0,0,1386670047000.0,1386670047000.0,25,1356901073692.65,1356901073692.65,25
a08959,0.0,0.0,24,0.0,0.0,0,0.0,0.0,0,0.0,0.0,24,0.0,0.0,8,0.0,0.0,24,0.0,0.0,0,0.0,0.0,0,0.0,0.0,24,229481560000000.0,229481560000000.0,8
a17336,0.0,0.0,0,3.4003106839239856e+16,3.4003106839239856e+16,10,0.0,0.0,0,3.4003106839239856e+16,3.4003106839239856e+16,10,203596841000000.0,203596841000000.0,10,465863460550000.25,465863460550000.25,5,0.0,0.0,0,0.0,0.0,0,465863460550000.25,465863460550000.25,6,139698728200000.0,139698728200000.0,6
a31312,44601827000000.0,44601827000000.0,3,15726401800000.0,15726401800000.0,1,0.0,0.0,0,74602720780000.0,74602720780000.0,5,42330088000000.0,42330088000000.0,9,30787208046906.0,30787208046906.0,3,1454466128516000.0,1454466128516000.0,5,0.0,0.0,0,1579477851842799.0,1579477851842799.0,10,53287067500000.0,53287067500000.0,10
a01208,89203654000000.0,89203654000000.0,6,31452803600000.0,31452803600000.0,2,0.0,0.0,0,149205441560000.0,149205441560000.0,10,53814549500000.0,53814549500000.0,10,456441269533813.25,456441269533813.25,3,28396136392799.84,28396136392799.84,1,0.0,0.0,0,584824805926613.0,584824805926613.0,5,13095701200000.0,13095701200000.0,9
a17950,251047500000.0,251047500000.0,6,0.0,0.0,0,0.0,0.0,0,251047500000.0,251047500000.0,6,157470220000.0,157470220000.0,9,3706193866769341.5,3706193866769341.5,18,0.0,0.0,0,0.0,0.0,0,3706193866769341.5,3706193866769341.5,18,1474403833790.7808,1474403833790.7808,19
a06283,1082872000000000.0,1082872000000000.0,20,0.0,0.0,0,0.0,0.0,0,1082872000000000.0,1082872000000000.0,20,156948000000000.0,156948000000000.0,21,69376000000000.0,69376000000000.0,7,0.0,0.0,0,0.0,0.0,0,69376000000000.0,69376000000000.0,7,101734000000000.0,101734000000000.0,9
a27432,89203654000000.0,89203654000000.0,6,31452803600000.0,31452803600000.0,2,0.0,0.0,0,149205441560000.0,149205441560000.0,10,195908722950000.0,195908722950000.0,13,139095507199740.66,139095507199740.66,4,23930070900000.0,23930070900000.0,4,0.0,0.0,0,878543267699269.0,878543267699269.0,15,35916327750000.0,35916327750000.0,17
a23091,659717760000000.0,659717760000000.0,8,0.0,0.0,0,0.0,0.0,0,659717760000000.0,659717760000000.0,8,90856450000000.0,90856450000000.0,11,96241299900000.0,96241299900000.0,12,2158780700000.0,2158780700000.0,1,0.0,0.0,0,98400080600000.0,98400080600000.0,13,677667760000000.0,677667760000000.0,13
a30752,5856873800000.0,5856873800000.0,3,4873635800000.0,4873635800000.0,1,0.0,0.0,0,69845835400000.0,69845835400000.0,5,899584626950000.0,899584626950000.0,9,424427143060000.0,424427143060000.0,9,19261423910000.0,19261423910000.0,1,0.0,0.0,0,443688566970000.0,443688566970000.0,10,1399795761600000.2,1399795761600000.2,12
a30836,526844500000000.0,526844500000000.0,20,0.0,0.0,0,0.0,0.0,0,614388750000000.0,614388750000000.0,25,88202891298649.6,88202891298649.6,25,91914123599873.98,91914123599873.98,3,39449159999957.99,39449159999957.99,1,0.0,0.0,0,169542443599831.97,169542443599831.97,5,31376565000000.0,31376565000000.0,9
a21332,8195905000000.0,8195905000000.0,2,0.0,0.0,0,0.0,0.0,0,8195905000000.0,8195905000000.0,2,151713751913.32156,151713751913.32156,6,22320494839153.133,22320494839153.133,9,0.0,0.0,0,0.0,0.0,0,22320494839153.133,22320494839153.133,9,36725538137192.03,36725538137192.03,11
a31309,0.0,0.0,0,171939999387.22,171939999387.22,2,0.0,0.0,0,171939999387.22,171939999387.22,2,712420000000.0,712420000000.0,6,74811098160000.0,74811098160000.0,4,19765819000000.0,19765819000000.0,5,0.0,0.0,0,94576917160000.0,94576917160000.0,9,2787995118774.44,2787995118774.44,10
a04847,12518516605150.8,12518516605150.8,9,0.0,0.0,0,253453800000.0,253453800000.0,6,12771970405150.8,12771970405150.8,15,167507491500000.0,167507491500000.0,15,27336062112500.0,27336062112500.0,15,1225921000000.0,1225921000000.0,5,0.0,0.0,0,28561983112500.0,28561983112500.0,20,20239850000000.0,20239850000000.0,21
a29550,284723800000.0,284723800000.0,2,0.0,0.0,0,0.0,0.0,0,284723800000.0,284723800000.0,2,10714258200000.0,10714258200000.0,5,8042116950000.0,8042116950000.0,14,13181038800000.0,13181038800000.0,3,0.0,0.0,0,22545974700000.0,22545974700000.0,20,31153898000000.0,31153898000000.0,20
a21706,135428393040000.0,135428393040000.0,16,0.0,0.0,0,0.0,0.0,0,154981890640000.0,154981890640000.0,20,146487999199994.06,146487999199994.06,21,5754077193717.248,5754077193717.248,4,0.0,0.0,0,0.0,0.0,0,5754077193717.248,5754077193717.248,4,56101142500000.0,56101142500000.0,7
a22444,186237900000.0,186237900000.0,9,0.0,0.0,0,0.0,0.0,0,310396500000.0,310396500000.0,15,96110859500000.0,96110859500000.0,17,142988428167.89886,142988428167.89886,1,1251054494646.3464,1251054494646.3464,2,0.0,0.0,0,2382522390552.5845,2382522390552.5845,5,19380845000000.0,19380845000000.0,8
a15233,0.0,0.0,36,0.0,0.0,0,0.0,0.0,0,0.0,0.0,36,4744439622083.48,4744439622083.48,5,23773317197406.51,23773317197406.51,32,6424183562985.467,6424183562985.467,2,0.0,0.0,0,30197500760391.977,30197500760391.977,34,21798960000000.0,21798960000000.0,16
a04996,170862250000.0,170862250000.0,5,0.0,0.0,0,0.0,0.0,0,170862250000.0,170862250000.0,5,712642185843.1001,712642185843.1001,9,2244679720055.8784,2244679720055.8784,20,0.0,0.0,0,0.0,0.0,0,2244679720055.8784,2244679720055.8784,20,835057000000.0,835057000000.0,21
a02323,876759967658.46,876759967658.46,5,0.0,0.0,0,0.0,0.0,0,876759967658.46,876759967658.46,5,1933432576592.9,1933432576592.9,6,6170821722248.16,6170821722248.16,16,198674221600000.0,198674221600000.0,4,0.0,0.0,0,204845043322248.16,204845043322248.16,20,1923350000000.0,1923350000000.0,20
a15328,90933161400000.0,90933161400000.0,23,0.0,0.0,0,0.0,0.0,0,103221286399343.44,103221286399343.44,25,147677711533882.88,147677711533882.88,25,4212109441906.4087,4212109441906.4087,4,342642780836736.5,342642780836736.5,4,0.0,0.0,0,348084544677850.0,348084544677850.0,10,17308378239553.902,17308378239553.902,13
a05423,362437460000000.0,362437460000000.0,8,330144705000000.0,330144705000000.0,8,0.0,0.0,0,692582165000000.0,692582165000000.0,16,1460263768000000.0,1460263768000000.0,16,1631377711300000.0,1631377711300000.0,20,259015776800000.03,259015776800000.03,3,0.0,0.0,0,3590342248100000.0,3590342248100000.0,25,2211185560000000.0,2211185560000000.0,25
a05193,23808286993429.1,23808286993429.1,20,275935253000000.0,275935253000000.0,5,0.0,0.0,0,299743539993429.1,299743539993429.1,25,66833700000000.0,66833700000000.0,25,102080854720953.2,102080854720953.2,4,211849190418368.25,211849190418368.25,6,0.0,0.0,0,314544872338925.0,314544872338925.0,12,29870050000000.0,29870050000000.0,13
a30605,729575438000000.0,729575438000000.0,10,0.0,0.0,0,0.0,0.0,0,729575438000000.0,729575438000000.0,10,84313137380000.0,84313137380000.0,13,342277073249999.6,342277073249999.6,5,0.0,0.0,0,0.0,0.0,0,492274535609999.6,492274535609999.6,7,243792099999387.2,243792099999387.2,10
a21833,17015674696000.0,17015674696000.0,16,0.0,0.0,0,0.0,0.0,0,141805194976000.0,141805194976000.0,19,11082244780000.0,11082244780000.0,13,7123357900000.0,7123357900000.0,11,0.0,0.0,0,0.0,0.0,0,17121122876000.0,17121122876000.0,12,12357827840000.0,12357827840000.0,4
a02606,289264985407746.2,289264985407746.2,21,0.0,0.0,0,0.0,0.0,0,289264985407746.2,289264985407746.2,21,428928809986983.5,428928809986983.5,21,79666378998562.12,79666378998562.12,6,0.0,0.0,0,0.0,0.0,0,79666378998562.12,79666378998562.12,6,463930280000000.0,463930280000000.0,9
a22333,0.0,0.0,0,93985775849.20668,93985775849.20668,6,0.0,0.0,0,93985775849.20668,93985775849.20668,6,290302028611.112,290302028611.112,8,0.0,0.0,0,109650071824.07446,109650071824.07446,14,0.0,0.0,0,109650071824.07446,109650071824.07446,14,2527996782000.0,2527996782000.0,9
a13732,54945430000000.0,54945430000000.0,10,23249465000000.0,23249465000000.0,10,0.0,0.0,0,78313855000000.0,78313855000000.0,25,8899396393156250.0,8899396393156250.0,25,903188456500000.0,903188456500000.0,20,43249273110861.9,43249273110861.9,5,0.0,0.0,0,946437729610862.0,946437729610862.0,25,8898333629425795.0,8898333629425795.0,25
a22402,0.0,0.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,25,325046367500000.0,325046367500000.0,25,10759642799481.3,10759642799481.3,2,107626424990000.0,107626424990000.0,18,0.0,0.0,0,158524736757752.34,158524736757752.34,25,324877467500000.0,324877467500000.0,25
a03040,764514600000000.0,764514600000000.0,6,866702700000000.0,866702700000000.0,3,0.0,0.0,0,1641031800000000.0,1641031800000000.0,15,1782587800000000.0,1782587800000000.0,15,823379688010000.0,823379688010000.0,11,119981188900000.02,119981188900000.02,1,0.0,0.0,0,4793284016910000.0,4793284016910000.0,15,1782357850000000.0,1782357850000000.0,15
a29401,2713034323613.168,2713034323613.168,5,0.0,0.0,0,0.0,0.0,0,2713034323613.168,2713034323613.168,5,790052567280.0269,790052567280.0269,9,51441210934366.34,51441210934366.34,25,0.0,0.0,0,0.0,0.0,0,51441210934366.34,51441210934366.34,25,13561049403205.783,13561049403205.783,25
a24186,0.0,0.0,0,193275871000000.0,193275871000000.0,10,0.0,0.0,0,193275871000000.0,193275871000000.0,10,17012568375500.0,17012568375500.0,11,0.0,0.0,0,11835060000000.0,11835060000000.0,14,0.0,0.0,0,11835060000000.0,11835060000000.0,14,44370600000000.0,44370600000000.0,12
a22000,0.0,0.0,14,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,89679233088000.0,89679233088000.0,9,0.0,0.0,14,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,246971187000000.0,246971187000000.0,9
a25444,38429414370000.0,38429414370000.0,15,0.0,0.0,0,0.0,0.0,0,38429414370000.0,38429414370000.0,15,36933850000000.0,36933850000000.0,17,49442080000000.0,49442080000000.0,20,0.0,0.0,0,0.0,0.0,0,49442080000000.0,49442080000000.0,20,63716408740000.0,63716408740000.0,21
a30860,720870721199638.0,720870721199638.0,6,0.0,0.0,3,0.0,0.0,0,728720506999638.0,728720506999638.0,15,61562610600000.0,61562610600000.0,15,456441269533813.25,456441269533813.25,3,28396136392799.84,28396136392799.84,1,0.0,0.0,0,584824805926613.0,584824805926613.0,5,18716113400000.0,18716113400000.0,9
a20554,0.0,0.0,0,0.0,0.0,14,0.0,0.0,0,0.0,0.0,14,74757071999080.83,74757071999080.83,9,0.0,0.0,0,0.0,0.0,24,0.0,0.0,0,0.0,0.0,24,2336565423364.7295,2336565423364.7295,8
a05011,2431600000000.0,2431600000000.0,10,0.0,0.0,0,0.0,0.0,0,2431600000000.0,2431600000000.0,10,297490114087700.0,297490114087700.0,13,136402513187624.0,136402513187624.0,13,46382559664000.0,46382559664000.0,4,0.0,0.0,0,227443829691196.0,227443829691196.0,21,34687395551726.594,34687395551726.594,21
a26944,1926500000000.0,1926500000000.0,16,1995289500000000.0,1995289500000000.0,3,0.0,0.0,0,1997342500000000.0,1997342500000000.0,20,1168054250000000.0,1168054250000000.0,20,180197368000000.0,180197368000000.0,3,0.0,0.0,0,0.0,0.0,0,294488968000000.0,294488968000000.0,5,371717400000000.0,371717400000000.0,7
a07261,18048665900000.0,18048665900000.0,1,1482894700000.0,1482894700000.0,1,0.0,0.0,0,61975562800000.0,61975562800000.0,5,21803334000000.0,21803334000000.0,5,14094554740364.56,14094554740364.56,11,46373666999387.22,46373666999387.22,1,0.0,0.0,0,1006588722414682.0,1006588722414682.0,15,21139069478757.3,21139069478757.3,15
a14715,199016378400000.0,199016378400000.0,16,512029600000.0,512029600000.0,4,0.0,0.0,0,199528408000000.0,199528408000000.0,20,945780000000000.0,945780000000000.0,21,1.005408735485e+16,1.005408735485e+16,19,0.0,0.0,0,0.0,0.0,0,1.77450680121854e+16,1.77450680121854e+16,25,946156100000000.0,946156100000000.0,25
a00367,175435154438502.66,175435154438502.66,6,0.0,0.0,0,0.0,0.0,0,175435154438502.66,175435154438502.66,6,113274334880000.0,113274334880000.0,8,175435154438502.66,175435154438502.66,6,0.0,0.0,0,0.0,0.0,0,175435154438502.66,175435154438502.66,6,88189781600000.0,88189781600000.0,8
