account,normal_fprofit,normal_fpprofit,normal_fsize,abnormal_fprofit,abnormal_fpprofit,abnormal_fsize,bad_fprofit,bad_fpprofit,bad_fsize,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,normal_bprofit,normal_bpprofit,normal_bsize,abnormal_bprofit,abnormal_bpprofit,abnormal_bsize,bad_bprofit,bad_bpprofit,bad_bsize,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize
a02549,30008509699540.31,30008509699540.31,3,0.0,0.0,0,0.0,0.0,0,76807526799540.31,76807526799540.31,10,87847906131375.03,87847906131375.03,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,28381733403825.305,28381733403825.305,5
a08486,1078036652200000.0,1078036652200000.0,8,1562281423200000.0,1562281423200000.0,5,0.0,0.0,0,2642664675400000.0,2642664675400000.0,15,424056118000000.0,424056118000000.0,17,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,52142052000000.0,52142052000000.0,5
a05633,39925102196095.59,39925102196095.59,4,0.0,0.0,0,59897408000000.0,59897408000000.0,8,106675381281423.6,106675381281423.6,20,26735412000000.0,26735412000000.0,21,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6051582400000.0,6051582400000.0,5
a10826,0.0,0.0,0,5250750990000000.0,5250750990000000.0,5,0.0,0.0,0,5250750990000000.0,5250750990000000.0,5,373001480000.0,373001480000.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,79783092549.1,79783092549.1,1
a02697,272269185500000.0,272269185500000.0,20,0.0,0.0,0,0.0,0.0,0,272955966500000.0,272955966500000.0,25,5636542092524.111,5636542092524.111,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1237136450847.957,1237136450847.957,5
a00983,8977106100000.0,8977106100000.0,4,0.0,0.0,0,0.0,0.0,0,9635645000000.0,9635645000000.0,5,1008799000000.0,1008799000000.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,203439800000.0,203439800000.0,1
a02342,178407308000000.0,178407308000000.0,12,62905607200000.0,62905607200000.0,4,0.0,0.0,0,298410883120000.0,298410883120000.0,20,133243642500000.0,133243642500000.0,20,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2791823700000.0,2791823700000.0,5
a23966,44601827000000.0,44601827000000.0,3,15726401800000.0,15726401800000.0,1,0.0,0.0,0,74602720780000.0,74602720780000.0,5,49094137000000.0,49094137000000.0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9976900000000.0,9976900000000.0,1
a20667,720949489955872.8,720949489955872.8,3,24971658449003.156,24971658449003.156,2,0.0,0.0,0,745921148404875.9,745921148404875.9,5,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7272800000.0,7272800000.0,1
a16810,91331815000000.0,91331815000000.0,25,0.0,0.0,0,0.0,0.0,0,91331815000000.0,91331815000000.0,25,265131475211706.4,265131475211706.4,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4981996629781.055,4981996629781.055,5
a02431,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,43600000000.0,43600000000.0,5
a07207,50664064600000.0,50664064600000.0,5,0.0,0.0,0,0.0,0.0,0,50664064600000.0,50664064600000.0,5,49164050050000.0,49164050050000.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9525000000000.0,9525000000000.0,1
a21745,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,224736392659547.88,224736392659547.88,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4102961628845.7695,4102961628845.7695,5
a25026,1323580045100000.0,1323580045100000.0,13,484967357000000.0,484967357000000.0,11,0.0,0.0,0,1913687202100000.0,1913687202100000.0,25,647835080000000.0,647835080000000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,129528360000000.05,129528360000000.05,5
a12749,20706101100000.0,20706101100000.0,3,2472700000000.0,2472700000000.0,1,0.0,0.0,0,35260121100000.0,35260121100000.0,5,1392390100000.0,1392390100000.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,361820000000.0,361820000000.0,1
a25060,862753088400000.0,862753088400000.0,15,7782953590000000.0,7782953590000000.0,3,0.0,0.0,0,8932230656399974.0,8932230656399974.0,25,172196168998924.8,172196168998924.8,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,44957691149954.64,44957691149954.64,5
a22098,453784004922030.0,453784004922030.0,3,0.0,0.0,0,0.0,0.0,0,1156856445429015.0,1156856445429015.0,15,29821050000000.0,29821050000000.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5977440000000.0,5977440000000.0,3
a01407,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,209765963539698.1,209765963539698.1,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2501041619133.7124,2501041619133.7124,5
a14955,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,107368567500000.0,107368567500000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,17348659700000.0,17348659700000.0,5
a08700,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,1933861616500000.0,1933861616500000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,366839730000000.0,366839730000000.0,5
a10484,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0,1073495140025.0,1073495140025.0,25,237256673749077.75,237256673749077.75,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,47483506749556.2,47483506749556.2,5
a06210,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,296990550000000.06,296990550000000.06,1,41836024403828.375,41836024403828.375,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,51706910000000.0,51706910000000.0,4
a09728,10370000000.0,10370000000.0,3,0.0,0.0,0,0.0,0.0,0,10370000000.0,10370000000.0,4,41126853000.0,41126853000.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,294988406000.0,294988406000.0,5
a24207,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1,17578552000000.0,17578552000000.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,17580022000000.0,17580022000000.0,1
a14938,0.0,0.0,10,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,106006509350000.0,106006509350000.0,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,32018891770000.0,32018891770000.0,5
a08564,0.0,0.0,0,19961360000000.0,19961360000000.0,4,39983287800000.0,39983287800000.0,1,59944647800000.0,59944647800000.0,5,166288930010000.0,166288930010000.0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,123923920010000.0,123923920010000.0,5
a03128,248438901900000.0,248438901900000.0,15,0.0,0.0,0,0.0,0.0,0,248438901900000.0,248438901900000.0,15,8235773000000.0,8235773000000.0,15,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1999486605351.337,1999486605351.337,4
a21934,2065818067000000.0,2065818067000000.0,8,0.0,0.0,0,0.0,0.0,0,2385529867000000.0,2385529867000000.0,10,114417229500000.0,114417229500000.0,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,22910925900000.0,22910925900000.0,5
a13596,20706101100000.0,20706101100000.0,3,2472700000000.0,2472700000000.0,1,0.0,0.0,0,35260121100000.0,35260121100000.0,5,597383150000.0,597383150000.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,137830000000.0,137830000000.0,1
a12683,0.0,0.0,0,2991892800000.0,2991892800000.0,6,0.0,0.0,0,2991892800000.0,2991892800000.0,6,125441126628709.56,125441126628709.56,8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,194599000000.0,194599000000.0,5
a00625,89203654000000.0,89203654000000.0,6,31452803600000.0,31452803600000.0,2,0.0,0.0,0,149205441560000.0,149205441560000.0,10,520177705900000.0,520177705900000.0,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,104055439600000.0,104055439600000.0,2
a29018,0.0,0.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,25,257184060884099.8,257184060884099.8,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6125271726598.883,6125271726598.883,5
a23559,20706101100000.0,20706101100000.0,3,2472700000000.0,2472700000000.0,1,0.0,0.0,0,35260121100000.0,35260121100000.0,5,20588444700000.0,20588444700000.0,8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,20047126100000.0,20047126100000.0,1
a13675,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,477602061500000.0,477602061500000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,17830294200000.0,17830294200000.0,5
a02351,5278479005061.2,5278479005061.2,10,33124428974403.5,33124428974403.5,15,0.0,0.0,0,38402907979464.7,38402907979464.7,25,15710051000000.0,15710051000000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1218559800000.0,1218559800000.0,5
a20931,20706101100000.0,20706101100000.0,3,2472700000000.0,2472700000000.0,1,0.0,0.0,0,35260121100000.0,35260121100000.0,5,528840050000.0,528840050000.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,127090000000.0,127090000000.0,1
a14025,0.0,0.0,0,2.441035954754399e+18,2.441035954754399e+18,20,0.0,0.0,0,2.441035954754399e+18,2.441035954754399e+18,20,119482621703291.22,119482621703291.22,21,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,24197031481240.0,24197031481240.0,5
a16189,31084083020000.0,31084083020000.0,4,805000060000.0,805000060000.0,1,0.0,0.0,0,31889083080000.0,31889083080000.0,5,16685500000000.0,16685500000000.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3327500000000.0,3327500000000.0,1
a22132,0.0,0.0,12,0.0,0.0,8,0.0,0.0,0,0.0,0.0,20,256900000000.0,256900000000.0,20,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,48376868334.08,48376868334.08,4
a03051,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,181936100000.0,181936100000.0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,105000000000.0,105000000000.0,5
a04738,98855600000.0,98855600000.0,2,915123900000.0,915123900000.0,1,0.0,0.0,0,1013979500000.0,1013979500000.0,3,193599300000.0,193599300000.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,80077100000.0,80077100000.0,3
a27538,0.0,0.0,0,8585943500000.0,8585943500000.0,4,0.0,0.0,0,9168892000000.0,9168892000000.0,5,4255931680193.575,4255931680193.575,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,376226336038.715,376226336038.715,1
a19593,74698057128442.52,74698057128442.52,15,2.324984879059415e+16,2.324984879059415e+16,10,0.0,0.0,0,2.332454684772259e+16,2.332454684772259e+16,25,9260666984641.3,9260666984641.3,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,891270000000.0,891270000000.0,3
a18626,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0,1073495140025.0,1073495140025.0,25,60106720536779.83,60106720536779.83,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12058052107355.965,12058052107355.965,5
a30261,414064836500000.0,414064836500000.0,25,0.0,0.0,0,0.0,0.0,0,414064836500000.0,414064836500000.0,25,10313293500000.0,10313293500000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2506823767124.705,2506823767124.705,5
a07827,665711120000000.0,665711120000000.0,20,0.0,0.0,0,0.0,0.0,0,665711120000000.0,665711120000000.0,20,146446650000000.0,146446650000000.0,20,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,29283932217325.82,29283932217325.82,4
a01612,4898710500000.0,4898710500000.0,1,0.0,0.0,0,0.0,0.0,0,169584910500000.0,169584910500000.0,5,19794200000000.0,19794200000000.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3977362000000.0,3977362000000.0,1
a22403,0.0,0.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,25,122917776500000.0,122917776500000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6580353078012.512,6580353078012.512,5
a16257,1441898979911745.5,1441898979911745.5,6,49943316898006.31,49943316898006.31,4,0.0,0.0,0,1491842296809751.8,1491842296809751.8,10,804203469146.7999,804203469146.7999,10,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,174068600000.0,174068600000.0,1
a23262,3604747449779363.0,3604747449779363.0,15,124858292245015.8,124858292245015.8,10,0.0,0.0,0,3729605742024379.0,3729605742024379.0,25,12061367160664.9,12061367160664.9,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2485486700000.0,2485486700000.0,5
a02132,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,50744170800000.0,50744170800000.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,25392665400000.0,25392665400000.0,1
a29858,15639043612776.0,15639043612776.0,4,0.0,0.0,0,0.0,0.0,0,4290515437898200.0,4290515437898200.0,10,71003986500000.0,71003986500000.0,11,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2501943526854.681,2501943526854.681,5
a09384,0.0,0.0,10,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,291754131571959.44,291754131571959.44,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,58393990014391.89,58393990014391.89,5
a05294,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2517651000000.0,2517651000000.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,491350200000.0,491350200000.0,1
a24340,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,183600600000.0,183600600000.0,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,87000000000.0,87000000000.0,5
a28224,99790000000.0,99790000000.0,2,0.0,0.0,0,5690800000.0,5690800000.0,1,105480800000.0,105480800000.0,3,125708009999.69997,125708009999.69997,7,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,198530000000.0,198530000000.0,2
a00300,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,813383078500000.0,813383078500000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3677206048000.0,3677206048000.0,5
a18811,1549625206185762.5,1549625206185762.5,20,0.0,0.0,0,0.0,0.0,0,7349528774861326.0,7349528774861326.0,25,18202774201520.18,18202774201520.18,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2523555777879.871,2523555777879.871,5
a13205,89203654000000.0,89203654000000.0,6,31452803600000.0,31452803600000.0,2,0.0,0.0,0,149205441560000.0,149205441560000.0,10,336444500000000.0,336444500000000.0,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,71892551000000.0,71892551000000.0,5
a23108,0.0,0.0,0,89986392000000.0,89986392000000.0,6,0.0,0.0,0,89986392000000.0,89986392000000.0,6,175165254125143.84,175165254125143.84,8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3459702964166.155,3459702964166.155,5
a08905,20706101100000.0,20706101100000.0,3,2472700000000.0,2472700000000.0,1,0.0,0.0,0,35260121100000.0,35260121100000.0,5,4738372150000.0,4738372150000.0,9,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,998110000000.0,998110000000.0,1
a17538,1534797059302527.8,1534797059302527.8,8,1131369097702527.5,1131369097702527.5,8,0.0,0.0,0,2684458015405055.0,2684458015405055.0,20,46436636200000.0,46436636200000.0,21,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10542297691619.2,10542297691619.2,5
a30770,414064836500000.0,414064836500000.0,25,0.0,0.0,0,0.0,0.0,0,414064836500000.0,414064836500000.0,25,33293070000000.0,33293070000000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3311018696795.589,3311018696795.589,5
a21025,223009135000000.0,223009135000000.0,15,78632009000000.0,78632009000000.0,5,0.0,0.0,0,373013603900000.0,373013603900000.0,25,517902809434419.3,517902809434419.3,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7166272908970.916,7166272908970.916,5
a28722,133805481000000.0,133805481000000.0,9,47179205400000.0,47179205400000.0,3,0.0,0.0,0,223808162340000.0,223808162340000.0,15,159242650641391.25,159242650641391.25,16,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3914339628832.402,3914339628832.402,5
a25322,464870000000.0,464870000000.0,1,0.0,0.0,0,0.0,0.0,0,464870000000.0,464870000000.0,1,13679707100000.0,13679707100000.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,14966759999999.94,14966759999999.94,1
a28120,125893570000000.0,125893570000000.0,15,99070000000000.0,99070000000000.0,5,0.0,0.0,0,7488294427000000.0,7488294427000000.0,25,687214400000000.0,687214400000000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,137484880000000.0,137484880000000.0,5
a05969,0.0,0.0,0,1230328200000.0,1230328200000.0,8,0.0,0.0,0,2288107200000.0,2288107200000.0,10,36997798000000.0,36997798000000.0,10,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7398469600000.0,7398469600000.0,2
a24992,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1,2578900000.0,2578900000.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3771275666.54502,3771275666.54502,1
a28923,0.0,0.0,0,1.43997e+16,1.43997e+16,25,0.0,0.0,0,1.43997e+16,1.43997e+16,25,328956282315352.0,328956282315352.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13778848103174.592,13778848103174.592,5
a01267,41412202200000.0,41412202200000.0,6,4945400000000.0,4945400000000.0,2,0.0,0.0,0,70520242200000.0,70520242200000.0,10,3682041966826.7856,3682041966826.7856,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2506586328966.9863,2506586328966.9863,5
