account,normal_fprofit,normal_fpprofit,normal_fsize,abnormal_fprofit,abnormal_fpprofit,abnormal_fsize,bad_fprofit,bad_fpprofit,bad_fsize,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,normal_bprofit,normal_bpprofit,normal_bsize,abnormal_bprofit,abnormal_bpprofit,abnormal_bsize,bad_bprofit,bad_bpprofit,bad_bsize,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize
a18126,899370000000.0,899370000000.0,1,0.0,0.0,0,0.0,0.0,0,899370000000.0,899370000000.0,1,1306480240000.0,1306480240000.0,5,826480240000.0,826480240000.0,1,0.0,0.0,0,0.0,0.0,0,826480240000.0,826480240000.0,1,899370000000.0,899370000000.0,1
a01008,276751569600000.0,276751569600000.0,8,0.0,0.0,0,0.0,0.0,0,334759769600000.0,334759769600000.0,10,1769374185900000.0,1769374185900000.0,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,370159357499387.25,370159357499387.25,5
a26283,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5273750000000.0,5273750000000.0,5,319197520000000.0,319197520000000.0,4,112600000000000.0,112600000000000.0,4,0.0,0.0,0,434392074327881.44,434392074327881.44,10,9371900000000.0,9371900000000.0,10
a29879,178423879999481.3,178423879999481.3,10,0.0,0.0,0,0.0,0.0,0,178423879999481.3,178423879999481.3,10,91924953773000.0,91924953773000.0,13,55765453320000.0,55765453320000.0,30,0.0,0.0,0,0.0,0.0,0,55765453320000.0,55765453320000.0,30,94377908000000.0,94377908000000.0,12
a22372,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2178041831170.9,2178041831170.9,5,54998731600000.0,54998731600000.0,1,0.0,0.0,0,0.0,0.0,0,54998731600000.0,54998731600000.0,1,2205941800000.0,2205941800000.0,5
a21780,0.0,0.0,0,2453970899652.0,2453970899652.0,1,0.0,0.0,0,2453970899652.0,2453970899652.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,912410000000.0,912410000000.0,5
a20994,0.0,0.0,0,6.102589886885998e+17,6.102589886885998e+17,5,0.0,0.0,0,6.102589886885998e+17,6.102589886885998e+17,5,249821069500000.0,249821069500000.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,49982000000000.0,49982000000000.0,1
a09371,20706101100000.0,20706101100000.0,3,2472700000000.0,2472700000000.0,1,0.0,0.0,0,35260121100000.0,35260121100000.0,5,948466400000.0,948466400000.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,256480000000.0,256480000000.0,1
a21365,151261334974010.0,151261334974010.0,1,0.0,0.0,0,0.0,0.0,0,385618815143005.0,385618815143005.0,5,1299957998000000.2,1299957998000000.2,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,259991390000000.0,259991390000000.0,1
a02900,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,893006487000.0,893006487000.0,5,13818138039821.602,13818138039821.602,18,151157806387.88,151157806387.88,1,1641642200000.0,1641642200000.0,2,21843499046209.484,21843499046209.484,25,7496461491943.05,7496461491943.05,25
a03911,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,118321226604222.6,118321226604222.6,5,0.0,0.0,0,603738959997524.8,603738959997524.8,9,0.0,0.0,0,603738959997524.8,603738959997524.8,9,609592878998928.4,609592878998928.4,11
a04138,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,99979202099999.98,99979202099999.98,5,459570617999369.94,459570617999369.94,15,197245799999789.97,197245799999789.97,5,0.0,0.0,0,847712217999160.0,847712217999160.0,25,1165964354490520.0,1165964354490520.0,25
a12446,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,21021363575206.0,21021363575206.0,1,251512883599874.0,251512883599874.0,5,95749159999958.0,95749159999958.0,3,0.0,0.0,0,386738480763772.75,386738480763772.75,11,61155853575206.01,61155853575206.01,12
a16793,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,317677500000.0,317677500000.0,1,2537988229447.3804,2537988229447.3804,1,0.0,0.0,0,0.0,0.0,0,598885739396947.4,598885739396947.4,5,1665311500000.0,1665311500000.0,5
a10212,199470000000.0,199470000000.0,5,0.0,0.0,0,0.0,0.0,0,199470000000.0,199470000000.0,5,242473450000.0,242473450000.0,6,285172758000.0,285172758000.0,6,0.0,0.0,0,0.0,0.0,0,285172758000.0,285172758000.0,6,199470000000.0,199470000000.0,6
a28574,44601827000000.0,44601827000000.0,3,15726401800000.0,15726401800000.0,1,0.0,0.0,0,74602720780000.0,74602720780000.0,5,20409807967626.56,20409807967626.56,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2652030600000.0,2652030600000.0,5
a02993,101400000000000.0,101400000000000.0,6,102507600000000.0,102507600000000.0,3,627600000000.0,627600000000.0,3,211330800000000.0,211330800000000.0,15,62554106595787.39,62554106595787.39,17,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12490947680000.0,12490947680000.0,5
a07103,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,20689000000000.0,20689000000000.0,5,91914123599873.98,91914123599873.98,3,39449159999957.99,39449159999957.99,1,0.0,0.0,0,169542443599831.97,169542443599831.97,5,24163800000000.0,24163800000000.0,5
a28840,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3066585590000.0,3066585590000.0,5,0.0,0.0,0,9722915249103.51,9722915249103.51,9,0.0,0.0,0,9722915249103.51,9722915249103.51,9,25138112219456.94,25138112219456.94,11
a08649,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,26742788700000.0,26742788700000.0,3,45080547700000.0,45080547700000.0,9,0.0,0.0,0,86754884452000.0,86754884452000.0,18,2304325389768.7812,2304325389768.7812,18
a28133,98936160000.0,98936160000.0,5,0.0,0.0,0,0.0,0.0,0,98936160000.0,98936160000.0,5,40206500000.0,40206500000.0,6,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,15612800000.0,15612800000.0,1
a05631,10303616600000.0,10303616600000.0,5,0.0,0.0,0,150024000000000.0,150024000000000.0,10,169764205035260.47,169764205035260.47,25,1047492035853602.8,1047492035853602.8,25,5098253800000.0,5098253800000.0,5,0.0,0.0,0,0.0,0.0,0,5098253800000.0,5098253800000.0,5,270437515570721.84,270437515570721.84,9
a27381,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,21435326400000.0,21435326400000.0,3,2828176300000.0,2828176300000.0,4,577190900000.0,577190900000.0,1,0.0,0.0,0,3405367200000.0,3405367200000.0,5,62064890400000.0,62064890400000.0,7
a26973,508020000000.0,508020000000.0,11,0.0,0.0,0,0.0,0.0,0,508020000000.0,508020000000.0,11,484080000000.0,484080000000.0,12,4473240000000.0,4473240000000.0,16,0.0,0.0,0,0.0,0.0,0,4473240000000.0,4473240000000.0,16,31049204361243.316,31049204361243.316,16
a31444,0.0,0.0,0,1.43997e+16,1.43997e+16,25,0.0,0.0,0,1.43997e+16,1.43997e+16,25,427815316865902.5,427815316865902.5,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,75740648489513.03,75740648489513.03,5
a21533,44601827000000.0,44601827000000.0,3,15726401800000.0,15726401800000.0,1,0.0,0.0,0,74602720780000.0,74602720780000.0,5,529445324000000.0,529445324000000.0,9,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.08459584062e+16,1.08459584062e+16,5
a27162,126440000000.0,126440000000.0,2,101370000000.0,101370000000.0,1,0.0,0.0,0,347710000000.0,347710000000.0,5,179393900000.0,179393900000.0,6,70901330000.0,70901330000.0,2,92939230000.0,92939230000.0,1,0.0,0.0,0,233391120000.0,233391120000.0,5,321550000000.0,321550000000.0,5
a04855,90243329500000.0,90243329500000.0,5,7414473500000.0,7414473500000.0,5,0.0,0.0,0,309877814000000.0,309877814000000.0,25,66598887000000.0,66598887000000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,6243323163240.617,6243323163240.617,5
a17733,189786886000000.0,189786886000000.0,5,19468440000000.0,19468440000000.0,5,56416113600000.0,56416113600000.0,5,2786244344560000.0,2786244344560000.0,25,15281565929215.207,15281565929215.207,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3076570050000.0,3076570050000.0,5
a02676,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,37560440176365.36,37560440176365.36,5,8189548000000.0,8189548000000.0,1,851070900000.0,851070900000.0,1,0.0,0.0,0,692066142500000.0,692066142500000.0,5,206570922499693.8,206570922499693.8,7
a04806,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,610181319933722.5,610181319933722.5,8,28396136392799.84,28396136392799.84,1,0.0,0.0,0,738564856326522.4,738564856326522.4,10,129104109819876.52,129104109819876.52,13
a01641,1441898979911745.5,1441898979911745.5,6,49943316898006.31,49943316898006.31,4,0.0,0.0,0,1491842296809751.8,1491842296809751.8,10,4742689009147.5,4742689009147.5,10,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,959790000000.0,959790000000.0,1
a21140,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,475000000000.0,475000000000.0,5,19883713200000.0,19883713200000.0,1,40212526573957.49,40212526573957.49,4,0.0,0.0,0,60096239773957.484,60096239773957.484,6,6319544949178.79,6319544949178.79,9
a27556,110999286000000.0,110999286000000.0,2,0.0,0.0,0,0.0,0.0,0,110999286000000.0,110999286000000.0,2,17990759999902.14,17990759999902.14,6,64958757147636.14,64958757147636.14,5,0.0,0.0,0,0.0,0.0,0,64958757147636.14,64958757147636.14,5,571995550100000.0,571995550100000.0,9
a02162,0.0,0.0,0,0.0,0.0,9,0.0,0.0,0,1189290000000.0,1189290000000.0,15,1381773418976500.0,1381773418976500.0,17,137147095593812.0,137147095593812.0,13,24042350732000.0,24042350732000.0,3,0.0,0.0,0,3893924672285598.5,3893924672285598.5,25,1748461500000000.0,1748461500000000.0,25
a28424,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,43276288600000.0,43276288600000.0,1,2250000000000.0,2250000000000.0,1,0.0,0.0,0,0.0,0.0,0,2250000000000.0,2250000000000.0,1,28291828600000.0,28291828600000.0,5
a01589,0.0,0.0,0,2.63884685e+16,2.63884685e+16,10,0.0,0.0,0,2.63884685e+16,2.63884685e+16,10,1.0560155e+16,1.0560155e+16,10,0.0,0.0,0,1.0560155e+16,1.0560155e+16,10,0.0,0.0,0,1.0560155e+16,1.0560155e+16,10,2.639145989e+16,2.639145989e+16,11
a20135,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,109855136476766.78,109855136476766.78,1,3492160042391.5327,3492160042391.5327,5,0.0,0.0,0,0.0,0.0,0,3492160042391.5327,3492160042391.5327,5,11844814176766.79,11844814176766.79,9
a16193,0.0,0.0,0,549478260000.0,549478260000.0,3,447500000000.0,447500000000.0,5,996978260000.0,996978260000.0,8,1334270000000.0,1334270000000.0,9,0.0,0.0,0,0.0,0.0,0,4966326757572318.0,4966326757572318.0,10,4966326757572318.0,4966326757572318.0,10,245756592930000.0,245756592930000.0,13
a24435,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,4,9765666946800000.0,9765666946800000.0,5,0.0,0.0,0,0.0,0.0,0,9765666946800000.0,9765666946800000.0,5,18661289317133.86,18661289317133.86,9
a20771,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,2.38827628e+16,2.38827628e+16,20,0.0,0.0,0,2.38827628e+16,2.38827628e+16,20,23153500000.0,23153500000.0,21
a05708,529234527806806.0,529234527806806.0,4,0.0,0.0,0,0.0,0.0,0,533064327806806.0,533064327806806.0,5,243639500000.0,243639500000.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,164687900000.0,164687900000.0,1
a25393,10071351438752.615,10071351438752.615,2,0.0,0.0,0,0.0,0.0,0,10071351438752.615,10071351438752.615,2,12965043453612.516,12965043453612.516,5,4427520000000.0,4427520000000.0,2,0.0,0.0,0,0.0,0.0,0,4427520000000.0,4427520000000.0,2,20487803993295.13,20487803993295.13,6
a27584,1098787780000.0,1098787780000.0,2,0.0,0.0,0,0.0,0.0,0,1098787780000.0,1098787780000.0,2,199580000000.0,199580000000.0,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5092541338177.479,5092541338177.479,5
a20478,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,1619560000000.0,1619560000000.0,2,0.0,0.0,0,0.0,0.0,0,1619560000000.0,1619560000000.0,2,69523474935.488,69523474935.488,5
a11667,0.0,0.0,0,95000000000.0,95000000000.0,1,0.0,0.0,0,95000000000.0,95000000000.0,1,312500000000.0,312500000000.0,5,0.0,0.0,0,418648472395625.0,418648472395625.0,6,0.0,0.0,0,418648472395625.0,418648472395625.0,6,2185886000000.0,2185886000000.0,7
a21587,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1658787250000.0,1658787250000.0,3,741410000000.0,741410000000.0,1,0.0,0.0,0,2869277250000.0,2869277250000.0,5,35800000000.0,35800000000.0,5
a11101,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,16158153200000.0,16158153200000.0,1,35748500000000.0,35748500000000.0,4,9957500000000.0,9957500000000.0,1,0.0,0.0,0,45706000000000.0,45706000000000.0,5,35051670700000.0,35051670700000.0,8
a22827,27460234500000.0,27460234500000.0,25,0.0,0.0,0,0.0,0.0,0,27460234500000.0,27460234500000.0,25,15201625000000.0,15201625000000.0,25,10259970000000.0,10259970000000.0,25,0.0,0.0,0,0.0,0.0,0,10259970000000.0,10259970000000.0,25,5.499998136006147e+17,5.499998136006147e+17,25
a24597,2452013536000000.0,2452013536000000.0,10,0.0,0.0,0,74352675000000.0,74352675000000.0,15,2526366211000000.0,2526366211000000.0,25,1134151800000000.0,1134151800000000.0,25,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,226895360000000.1,226895360000000.1,5
a08197,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4809471501000000.0,4809471501000000.0,5,358784970496890.25,358784970496890.25,5,29995800000000.0,29995800000000.0,2,0.0,0.0,0,0.0,0.0,0,37640514500000.0,37640514500000.0,3,358770992971997.5,358770992971997.5,5
a02149,1011000000000.0,1011000000000.0,3,0.0,0.0,0,0.0,0.0,0,1011000000000.0,1011000000000.0,3,8274330388756.961,8274330388756.961,7,7621161470634.832,7621161470634.832,4,2047460309083.158,2047460309083.158,1,0.0,0.0,0,11659773479717.99,11659773479717.99,6,8566947772710.601,8566947772710.601,9
a02549,30008509699540.31,30008509699540.31,3,0.0,0.0,0,0.0,0.0,0,76807526799540.31,76807526799540.31,10,87847906131375.03,87847906131375.03,13,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,28381733403825.305,28381733403825.305,5
a21827,124158600000.0,124158600000.0,6,0.0,0.0,0,0.0,0.0,0,206931000000.0,206931000000.0,10,111188599500.0,111188599500.0,13,571953712671.5955,571953712671.5955,4,5004217978585.386,5004217978585.386,8,0.0,0.0,0,9530089562210.338,9530089562210.338,20,460855900000.0,460855900000.0,21
a00989,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,1177096360000000.0,1177096360000000.0,12,0.0,0.0,0,0.0,0.0,0,1177096360000000.0,1177096360000000.0,12,1.029298656e+17,1.029298656e+17,13
a20104,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,31114647840.588,31114647840.588,1,31114647840.588,31114647840.588,1,98831552008524.12,98831552008524.12,5
a05757,1081306081799457.0,1081306081799457.0,9,0.0,0.0,0,0.0,0.0,0,1092486115499457.0,1092486115499457.0,15,363921501000000.0,363921501000000.0,15,319197520000000.0,319197520000000.0,4,112600000000000.0,112600000000000.0,4,0.0,0.0,0,434392074327881.44,434392074327881.44,12,293276629800000.0,293276629800000.0,12
a30117,569559120000.0,569559120000.0,2,0.0,0.0,0,0.0,0.0,0,569559120000.0,569559120000.0,2,64005740000.0,64005740000.0,6,537072870000.0,537072870000.0,9,0.0,0.0,0,0.0,0.0,0,537072870000.0,537072870000.0,9,7073171880000.0,7073171880000.0,10
a24081,70995590000000.0,70995590000000.0,3,0.0,0.0,0,0.0,0.0,0,70995590000000.0,70995590000000.0,3,5315692298945.17,5315692298945.17,7,76537043563664.9,76537043563664.9,15,0.0,0.0,0,0.0,0.0,0,76537043563664.9,76537043563664.9,15,356336642999403.8,356336642999403.8,17
a06679,9995590000000.0,9995590000000.0,1,136635770000000.0,136635770000000.0,3,0.0,0.0,0,149579950000000.0,149579950000000.0,5,121488297410000.0,121488297410000.0,8,456441269533813.25,456441269533813.25,3,77389832392799.84,77389832392799.84,6,0.0,0.0,0,633818501926613.1,633818501926613.1,10,114694708400000.0,114694708400000.0,12
a21117,126440000000.0,126440000000.0,2,101370000000.0,101370000000.0,1,0.0,0.0,0,347710000000.0,347710000000.0,5,108460000000.0,108460000000.0,5,70901330000.0,70901330000.0,2,92939230000.0,92939230000.0,1,0.0,0.0,0,233391120000.0,233391120000.0,5,330220000000.0,330220000000.0,5
a00360,1344043749842.842,1344043749842.842,2,0.0,0.0,0,0.0,0.0,0,1344043749842.842,1344043749842.842,2,1193014125948.3386,1193014125948.3386,3,102368247966.28458,102368247966.28458,2,0.0,0.0,0,0.0,0.0,0,102368247966.28458,102368247966.28458,2,1344043749842.842,1344043749842.842,2
