account,normal_fprofit,normal_fpprofit,normal_fsize,abnormal_fprofit,abnormal_fpprofit,abnormal_fsize,bad_fprofit,bad_fpprofit,bad_fsize,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,normal_bprofit,normal_bpprofit,normal_bsize,abnormal_bprofit,abnormal_bpprofit,abnormal_bsize,bad_bprofit,bad_bpprofit,bad_bsize,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize
a20135,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,109855136476766.78,109855136476766.78,1,3492160042391.5327,3492160042391.5327,5,0.0,0.0,0,0.0,0.0,0,3492160042391.5327,3492160042391.5327,5,11844814176766.79,11844814176766.79,9
a20771,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,2.38827628e+16,2.38827628e+16,20,0.0,0.0,0,2.38827628e+16,2.38827628e+16,20,23153500000.0,23153500000.0,21
a20478,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,1619560000000.0,1619560000000.0,2,0.0,0.0,0,0.0,0.0,0,1619560000000.0,1619560000000.0,2,69523474935.488,69523474935.488,5
a21587,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1658787250000.0,1658787250000.0,3,741410000000.0,741410000000.0,1,0.0,0.0,0,2869277250000.0,2869277250000.0,5,35800000000.0,35800000000.0,5
a11101,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,16158153200000.0,16158153200000.0,1,35748500000000.0,35748500000000.0,4,9957500000000.0,9957500000000.0,1,0.0,0.0,0,45706000000000.0,45706000000000.0,5,35051670700000.0,35051670700000.0,8
a00989,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,1177096360000000.0,1177096360000000.0,12,0.0,0.0,0,0.0,0.0,0,1177096360000000.0,1177096360000000.0,12,1.029298656e+17,1.029298656e+17,13
a22940,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,94585924913166.16,94585924913166.16,5,0.0,0.0,14,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,279642059400000.0,279642059400000.0,9
a17785,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2320000000000.0,2320000000000.0,5,7798740000000.0,7798740000000.0,6,0.0,0.0,0,0.0,0.0,0,7798740000000.0,7798740000000.0,6,23780775400000.0,23780775400000.0,8
a06038,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,165339380000000.0,165339380000000.0,5,456441269533813.25,456441269533813.25,3,28396136392799.84,28396136392799.84,1,0.0,0.0,0,584824805926613.0,584824805926613.0,6,202662224140059.6,202662224140059.6,9
a04644,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7745456182641.66,7745456182641.66,5,6318164162859.613,6318164162859.613,6,513964171255104.75,513964171255104.75,6,0.0,0.0,0,522126817016775.06,522126817016775.06,15,310579721000000.0,310579721000000.0,17
a27627,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,39278473400000.0,39278473400000.0,5,1391886913700833.0,1391886913700833.0,17,85700946778399.52,85700946778399.52,5,0.0,0.0,0,1777550060479232.8,1777550060479232.8,25,524902607500000.0,524902607500000.0,25
a29426,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,490000000000.0,490000000000.0,5,8424218883812.817,8424218883812.817,8,685285561673473.0,685285561673473.0,8,0.0,0.0,0,696169089355700.0,696169089355700.0,20,690075492000000.0,690075492000000.0,21
a21930,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3623168376784.64,3623168376784.64,5,486468835129.68494,486468835129.68494,1,497138652200000.0,497138652200000.0,5,0.0,0.0,0,497625121035129.7,497625121035129.7,6,10464174500000.0,10464174500000.0,9
a19297,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,499999160000000.0,499999160000000.0,5,490807283599874.0,490807283599874.0,9,39449159999957.99,39449159999957.99,1,0.0,0.0,0,568435603599832.0,568435603599832.0,11,611676199040000.0,611676199040000.0,13
a20496,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,712485500000.0,712485500000.0,5,37172946840000.0,37172946840000.0,4,9987190000000.0,9987190000000.0,1,0.0,0.0,0,47160136840000.0,47160136840000.0,5,12164880000000.0,12164880000000.0,8
a27834,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3340310000.0,3340310000.0,5,0.0,0.0,0,8028091538.08442,8028091538.08442,1,0.0,0.0,0,8028091538.08442,8028091538.08442,1,29394841538.08442,29394841538.08442,2
a08896,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,1984877028520000.0,1984877028520000.0,25,0.0,0.0,0,0.0,0.0,0,1984877028520000.0,1984877028520000.0,25,190521572725.0,190521572725.0,25
a18499,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,27945000000.0,27945000000.0,1,0.0,0.0,0,1363888000000.0,1363888000000.0,3,0.0,0.0,0,2276657200000.0,2276657200000.0,5,143925000000.0,143925000000.0,5
a03028,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,514178600000.0,514178600000.0,1,0.0,0.0,0,514178600000.0,514178600000.0,1,1600000000.0,1600000000.0,1
a22249,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,461796249999228.75,461796249999228.75,25,21300853778656.816,21300853778656.816,25
a08769,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,240938049800000.0,240938049800000.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1991151700000.0,1991151700000.0,1,6204498400000.0,6204498400000.0,5
a25813,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,31987400000000.0,31987400000000.0,5,2503108661776.8604,2503108661776.8604,5,0.0,0.0,0,0.0,0.0,0,2503108661776.8604,2503108661776.8604,5,82244026520000.0,82244026520000.0,9
a17795,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3097500000000.0,3097500000000.0,5,11464883100000.031,11464883100000.031,1,0.0,0.0,0,0.0,0.0,0,11464883100000.031,11464883100000.031,2,20883879490000.0,20883879490000.0,2
a11389,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,121827717160000.0,121827717160000.0,5,0.0,0.0,0,121827717160000.0,121827717160000.0,5,2543050000000.0,2543050000000.0,5
a17333,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,304221185181002.0,304221185181002.0,10,0.0,0.0,0,0.0,0.0,0,304221185181002.0,304221185181002.0,10,94484026317.0,94484026317.0,10
a09362,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13042861530000.0,13042861530000.0,5,638471264510000.0,638471264510000.0,9,225200000000000.0,225200000000000.0,8,0.0,0.0,0,868860373165762.9,868860373165762.9,21,67302399020000.0,67302399020000.0,21
a26017,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,140578839000.0,140578839000.0,3,60687391000.0,60687391000.0,1,0.0,0.0,0,262793804000.0,262793804000.0,5,498950000000.0,498950000000.0,5
a27086,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,274620666000000.0,274620666000000.0,4,19483549320000.0,19483549320000.0,1,0.0,0.0,0,294104215320000.0,294104215320000.0,5,10106320000000.0,10106320000000.0,9
a21870,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,693490000000.0,693490000000.0,5,847760629580000.0,847760629580000.0,12,12415800000000.0,12415800000000.0,1,0.0,0.0,0,1767643679580000.0,1767643679580000.0,15,66592512825006.0,66592512825006.0,17
a04813,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,754461440000000.0,754461440000000.0,5,0.0,0.0,0,0.0,0.0,0,754461440000000.0,754461440000000.0,5,46221940000000.0,46221940000000.0,9
a30670,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,102909029478113.22,102909029478113.22,5,9978790000000.0,9978790000000.0,1,0.0,0.0,0,0.0,0.0,0,9978790000000.0,9978790000000.0,1,133859382005000.0,133859382005000.0,4
a01206,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11581445690000.0,11581445690000.0,5,14494765700000.0,14494765700000.0,1,0.0,0.0,0,0.0,0.0,0,14494765700000.0,14494765700000.0,1,32477710700000.0,32477710700000.0,5
a11093,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4310425580000.0,4310425580000.0,4,16621492300000.0,16621492300000.0,2,0.0,0.0,0,0.0,0.0,0,16621492300000.0,16621492300000.0,2,6426920000000.0,6426920000000.0,3
a29120,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13026695200000.0,13026695200000.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,282303135983834.2,282303135983834.2,25,68138236037147.17,68138236037147.17,25
a06694,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,20259200000000.0,20259200000000.0,4,0.0,0.0,0,21500877799098.406,21500877799098.406,5,17928124000000.0,17928124000000.0,5
a12774,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,664128400000.0,664128400000.0,5,1077204318865101.6,1077204318865101.6,12,300157200000000.0,300157200000000.0,4,0.0,0.0,0,2402640669085020.0,2402640669085020.0,20,7580336010000.0,7580336010000.0,21
a23479,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,103955000000.0,103955000000.0,5,0.0,0.0,0,23889116476956.84,23889116476956.84,15,0.0,0.0,0,27099747478958.617,27099747478958.617,25,737500000000.0,737500000000.0,25
a09302,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9937828830000.0,9937828830000.0,2,298404089700000.0,298404089700000.0,3,306201922900000.0,306201922900000.0,2,0.0,0.0,0,604606012600000.0,604606012600000.0,5,49689500000000.0,49689500000000.0,5
a07407,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,420031119999693.6,420031119999693.6,5,188729792500000.03,188729792500000.03,5,0.0,0.0,0,0.0,0.0,0,394532984100000.0,394532984100000.0,7,1039164991394394.2,1039164991394394.2,7
a29931,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,206950814400000.0,206950814400000.0,2,456441269533813.25,456441269533813.25,3,28396136392799.84,28396136392799.84,1,0.0,0.0,0,584824805926613.0,584824805926613.0,5,38539517800000.0,38539517800000.0,9
a11208,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5117266062662.037,5117266062662.037,5,700962691733561.2,700962691733561.2,14,107294456392715.84,107294456392715.84,3,0.0,0.0,0,984602868126277.2,984602868126277.2,20,83228007325000.0,83228007325000.0,21
a04471,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9540573543870.0,9540573543870.0,5,177257000000.00006,177257000000.00006,2,1686222570000.0,1686222570000.0,1,0.0,0.0,0,4527476757000.0,4527476757000.0,5,13125256499387.22,13125256499387.22,8
a24380,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,45438553700000.0,45438553700000.0,4,2828176300000.0,2828176300000.0,4,577190900000.0,577190900000.0,1,0.0,0.0,0,3405367200000.0,3405367200000.0,5,45286789700000.0,45286789700000.0,9
a19517,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,113116225350499.8,113116225350499.8,13,32441180000000.0,32441180000000.0,1,0.0,0.0,0,145557405350499.8,145557405350499.8,14,7315135611056.532,7315135611056.532,15
a19148,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,25085704010470.0,25085704010470.0,4,456441269533813.25,456441269533813.25,3,28396136392799.84,28396136392799.84,1,0.0,0.0,0,584824805926613.0,584824805926613.0,5,39316872400000.0,39316872400000.0,8
a29727,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,39767426400000.0,39767426400000.0,2,80425053147914.98,80425053147914.98,8,0.0,0.0,0,120192479547914.95,120192479547914.95,12,79514909091589.7,79514909091589.7,13
a13249,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,25992708297260.69,25992708297260.69,5,351803919350000.0,351803919350000.0,9,10709187600000.0,10709187600000.0,3,42340331800000.0,42340331800000.0,4,405294378400000.0,405294378400000.0,17,214693891000000.0,214693891000000.0,17
a17772,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,49621200000000.0,49621200000000.0,5,859777155930000.0,859777155930000.0,18,139034587900000.02,139034587900000.02,2,0.0,0.0,0,1852915914630000.0,1852915914630000.0,25,639652850000000.0,639652850000000.0,25
a01033,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1443513600000.0,1443513600000.0,1,456441269533813.25,456441269533813.25,3,28396136392799.84,28396136392799.84,1,0.0,0.0,0,584824805926613.0,584824805926613.0,5,5220568000000.0,5220568000000.0,6
a08963,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1849748694100.0,1849748694100.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,6391469754228.351,6391469754228.351,5
a11122,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1221160000000.0,1221160000000.0,5,0.0,0.0,0,3672802212611.845,3672802212611.845,5,0.0,0.0,0,3672802212611.845,3672802212611.845,5,24970000000000.0,24970000000000.0,5
a07599,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4253072480000.0,4253072480000.0,5,1546869017289.9187,1546869017289.9187,24,0.0,0.0,0,0.0,0.0,0,1546869017289.9187,1546869017289.9187,24,40863080000000.0,40863080000000.0,8
a28942,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2683167574920.4688,2683167574920.4688,6,0.0,0.0,0,0.0,0.0,0,2683167574920.4688,2683167574920.4688,6,2154153349264.433,2154153349264.433,8
a21589,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5507968565000.0,5507968565000.0,2,16326841000000.0,16326841000000.0,5
a06301,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,49979840000000.0,49979840000000.0,4,32441180000000.0,32441180000000.0,1,0.0,0.0,0,82421020000000.0,82421020000000.0,5,14366500000000.0,14366500000000.0,5
a08319,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2764491554496.1914,2764491554496.1914,3,0.0,0.0,0,0.0,0.0,0,2764491554496.1914,2764491554496.1914,3,31143396193728.44,31143396193728.44,7
a01099,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,84642050000.0,84642050000.0,5,76256315600000.0,76256315600000.0,2,508728403200000.0,508728403200000.0,3,0.0,0.0,0,584984718800000.0,584984718800000.0,5,579000000000.0,579000000000.0,6
a06032,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,95674182800000.0,95674182800000.0,1,297964970767238.06,297964970767238.06,5,0.0,0.0,0,0.0,0.0,0,297964970767238.06,297964970767238.06,5,42220082200000.0,42220082200000.0,9
a02277,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,25607192148084.266,25607192148084.266,5,300407920300000.0,300407920300000.0,12,130959661100000.0,130959661100000.0,4,0.0,0.0,0,663950905990000.0,663950905990000.0,25,148941800000000.0,148941800000000.0,25
a24512,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,45548840000.0,45548840000.0,5,138198600000.0,138198600000.0,3,0.0,0.0,0,0.0,0.0,0,138198600000.0,138198600000.0,3,688789010000.0,688789010000.0,6
a22625,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,93692074890000.0,93692074890000.0,2,882822270000000.0,882822270000000.0,9,0.0,0.0,0,0.0,0.0,0,882822270000000.0,882822270000000.0,9,280275000000000.0,280275000000000.0,9
a17741,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,34997140000000.0,34997140000000.0,1,0.0,0.0,0,0.0,0.0,0,34997140000000.0,34997140000000.0,1,50483074012843.8,50483074012843.8,5
a30430,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9004216500000.0,9004216500000.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,19979000000000.0,19979000000000.0,4,36562206560000.0,36562206560000.0,6
a15923,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,59314148090851.14,59314148090851.14,5,608442370362004.0,608442370362004.0,20,0.0,0.0,0,0.0,0.0,0,608442370362004.0,608442370362004.0,20,475037861630381.75,475037861630381.75,21
a07639,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,549412000000000.0,549412000000000.0,5,397462175703693.6,397462175703693.6,6,0.0,0.0,0,0.0,0.0,0,397462175703693.6,397462175703693.6,6,748076498998774.5,748076498998774.5,9
a23908,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,2459952363600000.0,2459952363600000.0,2,12240232400000.0,12240232400000.0,6,249953800000000.0,249953800000000.0,2,2722146396000000.0,2722146396000000.0,10,6568700000000.0,6568700000000.0,11
a30913,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,853434809899999.9,853434809899999.9,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,37007142800000.0,37007142800000.0,5
a20600,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3186180000000.0,3186180000000.0,5,111600000000.0,111600000000.0,1,0.0,0.0,0,0.0,0.0,0,111600000000.0,111600000000.0,1,37528400415228.2,37528400415228.2,5
a23995,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,226666950590000.0,226666950590000.0,5,46504714960000.0,46504714960000.0,4,0.0,0.0,0,0.0,0.0,0,46504714960000.0,46504714960000.0,4,783923434100625.0,783923434100625.0,7
a08061,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13897090000000.0,13897090000000.0,5,6157260467206.965,6157260467206.965,4,38580031700000.0,38580031700000.0,7,0.0,0.0,0,57873924667206.97,57873924667206.97,20,80329600000000.0,80329600000000.0,21
a15676,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,190606040000.0,190606040000.0,5,5744246598518.601,5744246598518.601,20,189511640036.12064,189511640036.12064,5,0.0,0.0,0,5933758238554.723,5933758238554.723,25,32744856799959.1,32744856799959.1,25
a16224,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,19915849400000.0,19915849400000.0,5,91914123599873.98,91914123599873.98,3,39449159999957.99,39449159999957.99,1,0.0,0.0,0,169542443599831.97,169542443599831.97,5,63203003400000.0,63203003400000.0,9
a02693,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,183828247199747.97,183828247199747.97,6,78898319999915.98,78898319999915.98,2,0.0,0.0,0,339084887199663.94,339084887199663.94,10,4406437132078308.0,4406437132078308.0,13
